"","locID","upDist","pid","netID","rid","ratio","shreve","addfunccol","Sim_Values","level","tss","t","tss0","ind","y_obs"
"7222",7,25.8923229741315,4447,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,14.7426751062843,223,15.2351506939731,0,14.7426751062843
"8222",8,15.2738238193213,4448,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.9064291337492,223,17.8743556139608,0,17.9064291337492
"9222",9,23.9638140688247,4449,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,14.9450883551821,223,16.3896841830816,0,14.9450883551821
"10222",10,8.95060600625836,4450,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.7595167319085,223,17.0980210095196,0,17.7595167319085
"11261",11,21.8639637150567,4451,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,16.0765895556848,223,15.4764763411491,1,20.5228702879489
"12238",12,31.4837774451569,4452,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.2123923833305,223,15.2778828820633,0,15.2123923833305
"13225",13,31.0521818563729,4453,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.2453692581296,223,19.0040140851435,0,18.2453692581296
"14222",14,28.8045830294847,4454,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,16.8763253042611,223,15.651770944247,0,16.8763253042611
"15222",15,21.2029388346528,4455,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.7341881093316,223,15.1326029929492,0,15.7341881093316
"16222",16,30.3516161996177,4456,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,17.3863849753727,223,16.5057819660179,0,17.3863849753727
"17222",17,30.2702846378246,4457,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.7341706475581,223,13.5453392710889,0,13.7341706475581
"18222",18,29.022136351376,4458,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.4390499207211,223,16.1117144903466,0,16.4390499207211
"19222",19,30.3823424493467,4459,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,13.8534483125007,223,15.2113274810102,0,13.8534483125007
"20222",20,31.6720102016959,4460,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.6729246605268,223,16.4734149993366,0,16.6729246605268
"11065",1,29.471736440136,4461,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.392548541644,224,16.3630459376009,0,16.392548541644
"2223",2,30.737124231642,4462,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.6343571784361,224,16.6264788335064,0,16.6343571784361
"3223",3,22.0627651612401,4463,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,16.7513727331129,224,16.057433804293,0,16.7513727331129
"4223",4,23.2209336512328,4464,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,16.8818987707907,224,16.8101250183347,0,16.8818987707907
"5223",5,23.0868974979216,4465,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.1360857442299,224,18.2282801396423,0,18.1360857442299
"6223",6,32.755928357053,4466,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.9145155709252,224,14.7231605149833,0,14.9145155709252
"7223",7,25.8923229741315,4467,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,14.8991701617762,224,15.2351506939731,0,14.8991701617762
"8223",8,15.2738238193213,4468,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.792362166362,224,17.8743556139608,0,17.792362166362
"9223",9,23.9638140688247,4469,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,15.5453246477344,224,16.3896841830816,0,15.5453246477344
"10223",10,8.95060600625836,4470,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.6453331757496,224,17.0980210095196,0,16.6453331757496
"11262",11,21.8639637150567,4471,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.4987745028871,224,15.4764763411491,1,13.4086047039766
"12239",12,31.4837774451569,4472,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.5430465883876,224,15.2778828820633,0,14.5430465883876
"13226",13,31.0521818563729,4473,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.6761944370422,224,19.0040140851435,0,18.6761944370422
"14223",14,28.8045830294847,4474,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.246322918552,224,15.651770944247,0,15.246322918552
"15223",15,21.2029388346528,4475,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,15.1051024328365,224,15.1326029929492,0,15.1051024328365
"16223",16,30.3516161996177,4476,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.4857294301462,224,16.5057819660179,1,25.6073975293526
"17223",17,30.2702846378246,4477,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,14.6389902078154,224,13.5453392710889,0,14.6389902078154
"18223",18,29.022136351376,4478,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,15.9139635524153,224,16.1117144903466,0,15.9139635524153
"19223",19,30.3823424493467,4479,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.2713795661739,224,15.2113274810102,0,14.2713795661739
"20223",20,31.6720102016959,4480,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,15.3801522500747,224,16.4734149993366,0,15.3801522500747
"11066",1,29.471736440136,4481,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,14.693282341593,225,16.3630459376009,0,14.693282341593
"2224",2,30.737124231642,4482,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.6976704384599,225,16.6264788335064,0,16.6976704384599
"3224",3,22.0627651612401,4483,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.9521644192591,225,16.057433804293,0,15.9521644192591
"4224",4,23.2209336512328,4484,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.4346598456223,225,16.8101250183347,0,17.4346598456223
"5224",5,23.0868974979216,4485,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.4296323525133,225,18.2282801396423,0,18.4296323525133
"6224",6,32.755928357053,4486,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.5374196214939,225,14.7231605149833,0,14.5374196214939
"7224",7,25.8923229741315,4487,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.3401741599157,225,15.2351506939731,0,15.3401741599157
"8224",8,15.2738238193213,4488,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,17.2568968252486,225,17.8743556139608,0,17.2568968252486
"9224",9,23.9638140688247,4489,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.5826381141209,225,16.3896841830816,0,16.5826381141209
"10224",10,8.95060600625836,4490,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.0902269839705,225,17.0980210095196,0,17.0902269839705
"11263",11,21.8639637150567,4491,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.1259046807579,225,15.4764763411491,0,15.1259046807579
"12240",12,31.4837774451569,4492,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.7232964104324,225,15.2778828820633,0,14.7232964104324
"13227",13,31.0521818563729,4493,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.1808075889722,225,19.0040140851435,0,19.1808075889722
"14224",14,28.8045830294847,4494,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.2802608528058,225,15.651770944247,0,15.2802608528058
"15224",15,21.2029388346528,4495,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.67690664413,225,15.1326029929492,1,10.2157094463547
"16224",16,30.3516161996177,4496,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.5353570904317,225,16.5057819660179,1,25.5927265808692
"17224",17,30.2702846378246,4497,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,13.6001326199806,225,13.5453392710889,0,13.6001326199806
"18224",18,29.022136351376,4498,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.0885407401464,225,16.1117144903466,0,16.0885407401464
"19224",19,30.3823424493467,4499,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,14.7146728874544,225,15.2113274810102,0,14.7146728874544
"20224",20,31.6720102016959,4500,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.375297169672,225,16.4734149993366,0,16.375297169672
"11067",1,29.471736440136,4501,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,15.3505135354581,226,16.3630459376009,0,15.3505135354581
"2225",2,30.737124231642,4502,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.2816789020897,226,16.6264788335064,0,16.2816789020897
"3225",3,22.0627651612401,4503,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,14.8246567910065,226,16.057433804293,0,14.8246567910065
"4225",4,23.2209336512328,4504,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,18.2536360145623,226,16.8101250183347,0,18.2536360145623
"5225",5,23.0868974979216,4505,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.8262556242086,226,18.2282801396423,0,17.8262556242086
"6225",6,32.755928357053,4506,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,15.087437723355,226,14.7231605149833,0,15.087437723355
"7225",7,25.8923229741315,4507,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,15.0129469045149,226,15.2351506939731,0,15.0129469045149
"8225",8,15.2738238193213,4508,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.3516105659453,226,17.8743556139608,0,18.3516105659453
"9225",9,23.9638140688247,4509,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.6421820533996,226,16.3896841830816,0,16.6421820533996
"10225",10,8.95060600625836,4510,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,16.8122170566329,226,17.0980210095196,0,16.8122170566329
"11264",11,21.8639637150567,4511,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,15.0608478310168,226,15.4764763411491,0,15.0608478310168
"12241",12,31.4837774451569,4512,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,15.620431236402,226,15.2778828820633,0,15.620431236402
"13228",13,31.0521818563729,4513,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,18.970366042458,226,19.0040140851435,0,18.970366042458
"14225",14,28.8045830294847,4514,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,15.4637847258236,226,15.651770944247,0,15.4637847258236
"15225",15,21.2029388346528,4515,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,13.9760527469558,226,15.1326029929492,1,20.5599472754097
"16225",16,30.3516161996177,4516,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,17.0602789279385,226,16.5057819660179,1,20.3120157160057
"17225",17,30.2702846378246,4517,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,12.9941940330865,226,13.5453392710889,0,12.9941940330865
"18225",18,29.022136351376,4518,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.2631845749225,226,16.1117144903466,0,16.2631845749225
"19225",19,30.3823424493467,4519,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.0890455080635,226,15.2113274810102,0,15.0890455080635
"20225",20,31.6720102016959,4520,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.4202051679794,226,16.4734149993366,0,16.4202051679794
"11068",1,29.471736440136,4521,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.4334605952276,227,16.3630459376009,0,16.4334605952276
"2226",2,30.737124231642,4522,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.6872556829225,227,16.6264788335064,0,16.6872556829225
"3226",3,22.0627651612401,4523,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.2698466322246,227,16.057433804293,0,15.2698466322246
"4226",4,23.2209336512328,4524,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.1928249693676,227,16.8101250183347,0,17.1928249693676
"5226",5,23.0868974979216,4525,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,17.4017196556993,227,18.2282801396423,0,17.4017196556993
"6226",6,32.755928357053,4526,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,13.7960353889474,227,14.7231605149833,0,13.7960353889474
"7226",7,25.8923229741315,4527,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,14.8176791247623,227,15.2351506939731,0,14.8176791247623
"8226",8,15.2738238193213,4528,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.1310402413048,227,17.8743556139608,0,18.1310402413048
"9226",9,23.9638140688247,4529,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,16.2116638127674,227,16.3896841830816,0,16.2116638127674
"10226",10,8.95060600625836,4530,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.651132401316,227,17.0980210095196,0,17.651132401316
"11265",11,21.8639637150567,4531,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,16.2058697071207,227,15.4764763411491,0,16.2058697071207
"12242",12,31.4837774451569,4532,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.9102766944227,227,15.2778828820633,0,14.9102766944227
"13229",13,31.0521818563729,4533,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.5109650860064,227,19.0040140851435,0,19.5109650860064
"14226",14,28.8045830294847,4534,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,16.1133187792869,227,15.651770944247,0,16.1133187792869
"15226",15,21.2029388346528,4535,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,13.7490517744037,227,15.1326029929492,1,12.8916685358268
"16226",16,30.3516161996177,4536,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.5462653314188,227,16.5057819660179,1,26.1315875001586
"17226",17,30.2702846378246,4537,"1","1135",0.792948718415573,1,0.001,7.42560261955035,7.42560261955035,12.7109642396735,227,13.5453392710889,0,12.7109642396735
"18226",18,29.022136351376,4538,"1","1436",0.532850263174623,1,0.001,10.6658210890872,10.6658210890872,16.3483875624221,227,16.1117144903466,0,16.3483875624221
"19226",19,30.3823424493467,4539,"1","1149",0.696436576079577,1,0.001,9.53132071344084,9.53132071344084,15.1191158283663,227,15.2113274810102,0,15.1191158283663
"20226",20,31.6720102016959,4540,"1","1514",0.856525672832504,1,0.001,9.6794912703403,9.6794912703403,16.2429961036484,227,16.4734149993366,0,16.2429961036484
"11069",1,29.471736440136,4541,"1","1899",0.205482770688832,1,0.001,9.2792965255574,9.2792965255574,16.2178152892051,228,16.3630459376009,0,16.2178152892051
"2227",2,30.737124231642,4542,"1","1702",0.492037729592994,1,0.001,10.9724272217197,10.9724272217197,16.9236827520832,228,16.6264788335064,0,16.9236827520832
"3227",3,22.0627651612401,4543,"1","521",0.333405455807224,2,0.002,10.3844891319815,10.3844891319815,15.5883135956067,228,16.057433804293,0,15.5883135956067
"4227",4,23.2209336512328,4544,"1","871",0.210985886864364,2,0.002,10.6120715781262,10.6120715781262,17.0159742051887,228,16.8101250183347,0,17.0159742051887
"5227",5,23.0868974979216,4545,"1","811",0.068579793674871,2,0.002,12.8206641475793,12.8206641475793,18.7384439120293,228,18.2282801396423,0,18.7384439120293
"6227",6,32.755928357053,4546,"1","1784",0.881160406162962,1,0.001,9.38264415432081,9.38264415432081,14.4985992918807,228,14.7231605149833,0,14.4985992918807
"7227",7,25.8923229741315,4547,"1","977",0.630381611874327,2,0.002,9.14849023994497,9.14849023994497,14.9833408130164,228,15.2351506939731,0,14.9833408130164
"8227",8,15.2738238193213,4548,"1","221",0.004999925848097,8,0.008,11.9171588996673,11.9171588996673,18.2619282414754,228,17.8743556139608,0,18.2619282414754
"9227",9,23.9638140688247,4549,"1","881",0.364043607376516,2,0.002,11.1356569020008,11.1356569020008,15.4344624680991,228,16.3896841830816,0,15.4344624680991
"10227",10,8.95060600625836,4550,"1","30",0.365083808545023,40,0.04,11.7305230090092,11.7305230090092,17.3207159710566,228,17.0980210095196,0,17.3207159710566
"11266",11,21.8639637150567,4551,"1","723",0.006795942783356,2,0.002,8.26372361328693,8.26372361328693,16.0696578708437,228,15.4764763411491,0,16.0696578708437
"12243",12,31.4837774451569,4552,"1","1632",0.791592161171138,1,0.001,6.85372967990048,6.85372967990048,14.851179375938,228,15.2778828820633,0,14.851179375938
"13230",13,31.0521818563729,4553,"1","1708",0.57261542417109,1,0.001,15.3327754327416,15.3327754327416,19.2517226011603,228,19.0040140851435,0,19.2517226011603
"14227",14,28.8045830294847,4554,"1","1564",0.414148636627942,1,0.001,9.5828562034029,9.5828562034029,16.1241127662388,228,15.651770944247,0,16.1241127662388
"15227",15,21.2029388346528,4555,"1","435",0.768182132160291,4,0.004,6.59947203656725,6.59947203656725,14.1871834710816,228,15.1326029929492,1,23.4526000561778
"16227",16,30.3516161996177,4556,"1","1476",0.630008424399421,1,0.001,9.6580837505327,9.6580837505327,16.4209666215619,228,16.5057819660179,1,17.215794518693
